id,description
364821,"Sehr geehrte Damen und Herren,
bezüglich der angestrebten Reformen im Familienrecht steht das BMJV im Austausch mit Teilen des Zivilgesellschaft.
Bitte senden Sie mir eine Liste der Fachverbände und zivilgesellschaftlichen Organisationen, mit denen sich Vertreter(innen) des Minteriums bis zum 05.03.2026 bereits diesbezüglich zu Gesprächen getroffen haben.
Weiterhin, wie viele Gespräche mit den Fachverbänden und zivilgesellschaftlichen Organisationen in 2025 bis zum 05.03.2026 stattgefunden haben.
Diese Anfrage umfasst mit ""Familienrecht"" die Rechtsbereiche Kindschafts-, Sorge-, Umgangs- und Unterhaltsrecht sowie Gewaltschutz.

Dies ist ein Antrag auf Zugang zu amtlichen Informationen nach § 1 des Gesetzes zur Regelung des Zugangs zu Informationen des Bundes (IFG) sowie § 3 Umweltinformationsgesetz (UIG), soweit Umweltinformationen im Sinne des § 2 Abs. 3 UIG betroffen sind, sowie § 1 des Gesetzes zur Verbesserung der gesundheitsbezogenen Verbraucherinformation (VIG), soweit Informationen im Sinne des § 1 Abs. 1 VIG betroffen sind.
Sollte der Informationszugang Ihres Erachtens gebührenpflichtig sein, möchte ich Sie bitten, mir dies vorab mitzuteilen und detailliert die zu erwartenden Kosten aufzuschlüsseln. Meines Erachtens handelt es sich um eine einfache Auskunft. Gebühren fallen somit nach § 10 IFG bzw. den anderen Vorschriften nicht an. Auslagen dürfen nach BVerwG 7 C 6.15 nicht berechnet werden. Sollten Sie Gebühren veranschlagen wollen, bitte ich gemäß § 2 IFGGebV um Befreiung oder hilfsweise Ermäßigung der Gebühren.
Ich verweise auf § 7 Abs. 5 IFG/§ 3 Abs. 3 Satz 2 Nr. 1 UIG/§ 4 Abs. 2 VIG und bitte Sie, mir die erbetenen Informationen so schnell wie möglich, spätestens nach Ablauf eines Monats zugänglich zu machen. Kann diese Frist nicht eingehalten werden, müssen Sie mich darüber innerhalb der Frist informieren.
Ich bitte Sie um eine Antwort per E-Mail gemäß § 1 Abs. 2 IFG. Ich widerspreche ausdrücklich der Weitergabe meiner Daten an behördenexterne Dritte. Sollten Sie meinen Antrag ablehnen wollen, bitte ich um Mitteilung der Dokumententitel und eine ausführliche Begründung.
Ich möchte Sie um eine Empfangsbestätigung bitten und danke Ihnen für Ihre Mühe!"
365202,"Sehr geehrte Damen und Herren,

hiermit stelle ich eine Anfrage nach dem Informationsfreiheitsgesetz NRW, UIG NRW, VIG und bitte um Auskunft zu folgenden Punkten:

Welchen Preis pro Mittagessen zahlt die Stadt Dinslaken aktuell und zukünftig an die jeweiligen Träger des Offenen Ganztags (OGS) an den Dinslakener Grundschulen für die Verpflegung von Kindern im Rahmen der Leistungen nach dem Bildungs- und Teilhabepaket (BuT)?

Wie viele Familien mit BuT-Berechtigung nehmen das OGS-Angebot je Dinslakener Grundschule im laufenden Schuljahr in Anspruch?

Hintergrund meiner Anfrage: 
Der Internationale Bund plant, für nicht BuT-berechtigte Familien zukünftig eine monatliche Pauschale von 75 € für die Mittagsverpflegung zu erheben. Die Durchsetzung dieser Pauschale erfolgt dabei über die angedrohte Beendigung bestehender Betreuungsverträge unter Berufung auf § 103 InsO. Als Begründung für eine Pauschale wurde vornehmlich die Einsparung von Personalkosten angeführt.

Gleichzeitig wurde im Schulausschuss der Stadt Dinslaken am 10. März 2026 von der Verwaltung bestätigt, dass die Stadt für BuT-berechtigte Kinder weiterhin eine verbrauchsabhängige Abrechnung pro Mittagessen gegenüber den Trägern vornimmt. Da diese Einzelabrechnung den gleichen Verwaltungsaufwand erzeugt, dürften die tatsächlich eingesparten Personalkosten durch die Pauschalierung erheblich geringer ausfallen als kommuniziert.

Ich bitte daher um vollständige Transparenz über die städtischen Ausgaben in diesem Bereich.

Ich bitte um Beantwortung in elektronischer Form.

Dies ist ein Antrag nach dem Gesetz über die Freiheit des Zugangs zu Informationen für das Land Nordrhein-Westfalen (Informationsfreiheitsgesetz Nordrhein-Westfalen – IFG NRW), dem Umweltinformationsgesetz Nordrhein-Westfalen (soweit Umweltinformationen betroffen sind) und dem Verbraucherinformationsgesetz des Bundes (soweit Verbraucherinformationen betroffen sind).

Ausschlussgründe liegen meines Erachtens nicht vor.

Aus Gründen der Billigkeit und insbesondere auf Grund des Umstands, dass die Auskunft in gemeinnütziger Art der Öffentlichkeit zur Verfügung gestellt werden wird, bitte ich Sie, nach § 2 VerwGebO IFG NRW von der Erhebung von Gebühren abzusehen. Soweit Umweltinformationen betroffen sind, handelt es sich hierbei um eine einfache Anfrage nach §5 (2) UIG NRW.

Sollte die Aktenauskunft Ihres Erachtens gebührenpflichtig sein, bitte ich Sie, mir dies vorab mitzuteilen und dabei die Höhe der Kosten anzugeben. Auslagen dürfen nicht erhoben werden, da es dafür keine gesetzliche Grundlage gibt.

Ich verweise auf § 5 Abs. 2 IFG NRW, § 2 UIG NRW und bitte Sie, mir die erbetenen Informationen unverzüglich, spätestens nach Ablauf eines Monats zugänglich zu machen.

Sollten Sie für diesen Antrag nicht zuständig sein, möchte ich Sie bitten, ihn an die zuständige Behörde weiterzuleiten und mich darüber zu unterrichten. Ich widerspreche ausdrücklich der Weitergabe meiner Daten an Dritte. 

Nach §5 Abs. 1 Satz 5 IFG NRW bitte ich Sie um eine Antwort in elektronischer Form (E-Mail).
Ich möchte Sie um Empfangsbestätigung bitten und danke Ihnen für Ihre Mühe!

Mit freundlichen Grüßen"
365590,"Die Prüfungsbögen mit den Fragen für den Zweiten Abschnitt der Ärztlichen Prüfung im Frühjahr 2025 einschließlich des Bildmaterials sowie Musterlösungen oder Korrekturhinweise.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/335897"
366391,"Die Prüfungsbögen mit den Fragen für den Zweiten Abschnitt der Ärztlichen Prüfung im Frühjahr 2025 einschließlich des Bildmaterials sowie Musterlösungen oder Korrekturhinweise.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/335897"
366364,"Die Prüfungsbögen mit den Fragen für den Zweiten Abschnitt der Ärztlichen Prüfung im Frühjahr 2025 einschließlich des Bildmaterials sowie Musterlösungen oder Korrekturhinweise.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/335897"
366390,"Die Prüfungsbögen mit den Fragen für den Zweiten Abschnitt der Ärztlichen Prüfung im Frühjahr 2025 einschließlich des Bildmaterials sowie Musterlösungen oder Korrekturhinweise.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/335897"
357761,"1. Vollständige Kontrollberichte aller veterinäramtlichen Tierschutzkontrollen seit dem Jahr 2015, einschließlich:
   - Datum der Kontrolle
   - Art der Kontrolle (Plankontrolle/Anlassbegehung)
   - Festgestellte Verstöße gegen Tierschutzrecht
   - Fotodokumentation (soweit vorhanden)
   - Angeordnete Maßnahmen mit Fristen

2. Tabellarische Übersicht:
   - Anzahl der durchgeführten Kontrollen pro Jahr (2015-2025)
   - Anzahl festgestellter Verstöße pro Jahr
   - Art der häufigsten Verstöße

3. Alle behördlichen Anordnungen nach § 16a Tierschutzgesetz (Beseitigung von Missständen) seit 2015, einschließlich:
   - Beschreibung des Missstands
   - Angeordnete Abhilfemaßnahmen
   - Fristsetzungen
   - Nachweise über Umsetzung

4. Dokumentation über Tierverluste:
   - Anzahl der jährlich verstorbenen/verendeten Tiere (aus HIT-Datenbank) für die Jahre 2015-2025
   - Auffälligkeiten bei Verlustquoten

5. Alle Anzeigen von Bürgern oder Tierschutzorganisationen wegen vermuteter Tierschutzverstöße seit 2015 (anonymisiert), einschließlich Dokumentation der behördlichen Ermittlungen

6. Eingeleitete Ordnungswidrigkeits- oder Strafverfahren wegen Verstößen gegen das Tierschutzgesetz seit 2015"
357758,"A) Brandschutzkonzept und -kontrollen:

1. Aktuell gültiges Brandschutzkonzept der Anlage

2. Alle Protokolle von Brandverhütungsschauen seit 2010, einschließlich:
   - Datum der Begehung
   - Festgestellte Mängel
   - Angeordnete Maßnahmen und Fristen
   - Nachweise über Mängelbehebung

3. Datum und Ergebnis der letzten Brandverhütungsschau VOR dem Brand vom 12. April 2024

4. Stellungnahmen und interne Vermerke zu dem von der Tierrechtsorganisation ARIWA im Jahr 2021 übermittelten Brandschutz-Protokoll, das auf alarmierende Mängel hinwies

B) Brände:

5. Vollständige Unterlagen zu allen Brandereignissen seit 2010, insbesondere:
   - Brand vom 12. April 2024 (ca. 20.000 tote Tiere)
   - Weitere Brände (u.a. 2021)

6. Für jedes Brandereignis:
   - Feuerwehreinsatzbericht
   - Ermittelte oder vermutete Brandursache
   - Anzahl der getöteten Tiere
   - Geschätzter Sachschaden
   - Polizeiliche Ermittlungsergebnisse

7. Technische Angaben zu vorhandenen Brandschutzeinrichtungen (Brandmeldeanlagen, Sprinkleranlagen, Notfallalarmsysteme)"
357764,"1. Namen, Dienstbezeichnungen und Tätigkeitszeiträume aller Mitarbeiterinnen und Mitarbeiter der Bauaufsicht/Bauordnung des Altmarkkreises Salzwedel, die mit der Schweinezucht Binde GmbH befasst waren, insbesondere:
   - Sachgebietsleitung Bauaufsicht/Bauordnung (2006-2024)
   - Bearbeiter der Ortsbesichtigung April 2007
   - Bearbeiter des Antrags auf nachträgliche Baugenehmigung (2007-2013)
   - Mitwirkende an der Erteilung der Baugenehmigung vom 10.01.2013
   - Zuständige für die bauaufsichtliche Überwachung (2007-2023)

2. Personalwechsel aus der Bauaufsicht/Bauordnung des Altmarkkreises Salzwedel zwischen 2000 und 2025, einschließlich:
   - Wechsel zu anderen Behörden
   - Wechsel in die Privatwirtschaft (insbesondere Tierhaltungsbetriebe, Beratungsunternehmen)
   - Pensionierungen und anschließende Tätigkeiten

3. Dokumentation über Wechsel von Mitarbeitern zwischen dem Altmarkkreis Salzwedel (alle Abteilungen) und der Schweinezucht Binde GmbH oder verbundenen Unternehmen (LFD Holding, DEMVA GmbH, Terra Grundwerte AG, Straathof-Betriebe) seit 2000

4. Alle Aktenvermerke zu möglichen Interessenkonflikten, Befangenheitsanzeigen oder Mitwirkungsverboten von Mitarbeitern im Zusammenhang mit der Schweinezucht Binde

5. Genehmigte und nicht genehmigte Nebentätigkeiten von Mitarbeitern der Bauaufsicht/Bauordnung im Bereich Landwirtschaft/Tierhaltung (2006-2025)

6. Dienstaufsichtsbeschwerden gegen Mitarbeiter der Bauaufsicht/Bauordnung im Zusammenhang mit der Schweinezucht Binde seit 2006

7. Disziplinarverfahren gegen Bedienstete des Altmarkkreises im Zusammenhang mit der Genehmigung oder Überwachung der Schweinezucht Binde

8. Interne Prüfvermerke und Rechtsgutachten zur Frage, warum trotz jahrelanger illegaler Nutzung (2007-2013) eine nachträgliche Baugenehmigung erteilt wurde

Personenbezogene Daten können geschwärzt werden, sofern sie nicht für die Bewertung möglicher Interessenkonflikte erforderlich sind. Bei Personen in Leitungsfunktionen oder bei Vorliegen eines besonderen öffentlichen Interesses (Verdacht auf Pflichtverletzung) überwiegt das Informationsinteresse."
366227,"1. Die Anzahl der eingegangenen Anzeigen bzw. Strafverfahren wegen Erschleichens von Beförderungsleistungen (Fahren ohne gültigen Fahrschein).
2. Welches Verkehrsunternehmen jeweils wie viele Anzeigen bzw. Strafverfahren gestellt hat.
3. Die Anzahl der eingeleiteten Verfahren sowie deren jeweiliger Verfahrensausgang (z. B. Einstellung, Verurteilung, Freispruch).
4. Angaben zur Höhe der verhängten Bußgelder oder Strafen in diesen Fällen.
5. Die Gesamtkosten, die durch die Verfahren sowie eventueller Freiheitsstrafen angefallen sind."
364946,"Wie viel finanzielle Mittel des Landes Mecklenburg-Vorpommern sind von 2020 bis 2025 jährlich in die Bekämpfung und den Umgang mit Tierseuchen geflossen? Bitte dabei mindestens berücksichtigen: 
- Zuschüsse in die Tierseuchenkasse
- direkte Zahlungen oder Entschädigungen für Tierhalter:innen
- Ausgaben für Bekämpfungs- und Präventionsmaßnahmen wie z.B. Zäune, Zuschüsse für Hygienemaßnahmen o. ä., darunter auch Beihilfen an Kommunen bei aufwendigen Bekämpfungsmaßnahmen
- Finanzierung oder Mitfinanzierung von Impfprogrammen
- Beihilfen für Maßnahmen zur Tierseuchenverhütung und -bekämpfung sowie zur Verbesserung der Tiergesundheit, u. a. Probenentnahme und Laboruntersuchungen.

Vielen Dank."
366389,"Ich bitte um Zusendung des folgendes Einziehungsbeschlusses des AG Duisburg vom 19.09.2000 mit dem Aktenzeichen 39 Ds 182 Js 23/00 (496/00)
Alternative bitte die Benachrichtigung der StA/des LKA über die Einziehung und/oder Beschlagnahme
Der Beschluss umfasst die folgenden Titel:

Treatment for her (Videofilm), sowie die Druckschriften/Magazine:
New Animal Orgy Nr. 19, Verlag Color Climax Corporation
Devot Nr. 5, Book and Film International
Hörig Nr. 35, 41, 43 aus dem Verlag Postbus 154
SMMS Special Nr. 22, 25, 27 und 32 aus dem Calvista Verlag
Japan Bondage, Hersteller unbekannt

Bitte den vollständigen Beschluss inkl. Anhang/Begründung


Vielen Dank"
366360,"Hiermit möchte ich auf den  Zustand der geschützten Grünanlagen rund um den Platz der Vereinten Nationen aufmerksam machen. Trotz des offiziellen Schutzstatus dieser Flächen hat die Verschmutzung ein Ausmaß erreicht, das für Anwohner und Besucher absolut unzumutbar ist. 
Der Grad der Verwahrlosung hat neue, erschreckende Höchststände erreicht. Die Flächen sind übersät mit Unrat aller Art – insbesondere die Menge an zerbrochenem Glas stellt mittlerweile eine erhebliche Verletzungsgefahr für Mensch und Tier dar. Von einer Erholungsfunktion kann unter diesen hygienischen und ästhetischen Bedingungen keine Rede mehr sein. In den letzten Jahren entwickelten sich die Flächen mehr und mehr zu Freiluft-Mülldeponien. Insbesondere die Wiesen rund um den Edeka sind stark betroffen. Ich habe Verständnis für die Anforderungen an die BSR aufgrund des strengen Winters, jedoch kann es nicht sein, dass einige Wiesen noch immer vom (Papier-)Müll der Neujahrsfeierlichkeiten bedeckt sind. 
Auch unverständlich ist die aktuelle Strategie der Abfallentsorgung durch Mülleimer vor Ort: Während an einigen Stellen neue Kapazitäten, die dringend nötig wären, aufgebaut wurden, wurden an anderen Stellen bestehende Mülleimer entfernt. Darüber hinaus sind manche Mülleimer jede Woche überfüllt, sodass der Müll sich auf dem Boden um sie lagert. Der Wind tut dann sein übriges. Dies verschärft die Problematik.

Um die Hintergründe der Misere zu klären, könnten Sie folgende Fragen stellen:

Reinigungsintervalle: In welchen zeitlichen Abständen findet aktuell eine professionelle Flächenreinigung (nicht nur die Leerung der Eimer, sondern das Aufsammeln von Kleinteilen und Glas) statt?

Abbau von Mülleimern: Aus welchen fachlichen oder logistischen Gründen wurden in den letzten Jahren Müllbehälter im Bereich der Grünanlagen entfernt, anstatt die Kapazitäten dem offensichtlichen Bedarf anzupassen? (Beispiele: Zweiter Mülleimer in der Nähe des Edekas; Mülleimer bei diesen Koordinaten: 52.524224, 13.429987)

Sonderreinigung: Ist angesichts der ""neuen Höchststände"" an Glasbruch und Müll eine kurzfristige Sonderreinigung geplant?

Zuständigkeit: Wer ist konkret für die Reinigung dieser spezifischen Flächen verantwortlich (Bezirkliche Gärtner, externe Firmen oder die BSR), und wie wird die Qualität dieser Arbeit kontrolliert? 

Prävention: Welche Maßnahmen plant das Amt, um der massiven Vermüllung langfristig entgegenzuwirken (z. B. verstärkte Kontrollen durch das Ordnungsamt oder Installation von großvolumigen Unterflurbehältern)?"
363826,"- interne Dokumente für die Wirtschaftssenatorin, die sich mit dieser Problematik beschäftigen
- wurde die Idee, Erstattungen nur dann zu gewähren, wenn „die Hotelreservierung ausschließlich über die laufend aktualisierte Übersicht der visitBerlin-Partnerhotels unter Verwendung des Buchungscodes „Stromausfall“ erfolgt ist“ von visitBerlin bzw. den Hotelverbänden an die Senatsverwaltung für Wirtschaft, Energie und Betriebe herangetragen?
- welche Gründe gab es, diese Bedingung für die Erstattung von Hotelkosten einzuführen (einfache Abwicklung der Erstattungsverfahren? Unterstützung der visitBerlin-Partnerhotels)?
- fand – angesichts der eklatanten rechtlichen Fehleinsachätzung – vor der pressewirksamen Aussage des Regierenden Bürgermeisters am 6. Januar 2026 überhaupt eine (umfassende) rechtliche Prüfung des Sachverhalts statt?

Begründung: Als Betroffene des Stromausfalls ab dem 3. Januar 2026 in Berlin war ich sehr erstaunt über die am 6. Januar 2026 vom Regierenden Bürgermeister Kai Wegner auf der Plattform X kommunizierten Erstattungsregelungen für Hotelkosten: „Betroffene Berlinerinnen und Berliner, die nicht in anderen Notunterkünften verweilen können oder wollen, haben jetzt die Möglichkeit, sich in folgende Hotels zu begeben. Die Kosten werden nachträglich vollständig übernommen. Liste der Partnerhotels: https://visitberlinpartnerhotelsev.de“. Die Begrenzung der Erstattungsmöglichkeit auf visitBerlin-Partnerhotels und das Fehlen einer Regelung für Buchungen vor diesem Zeitpunkt erschienen mir rechtlich nicht haltbar.
Bis zum 8. Januar 2026 vormittags wurde die Bedingung auf der Informationsseite des BA Steglitz-Zehlendorf (https://www.berlin.de/ba-steglitz-zehle...) aufgeführt, aber dann entfernt. Des Weiteren war die Bedingung auch in einer automatischen Antwort-Email an <<E-Mail-Adresse>> enthalten: Eine Erstattung sollte es demnach nur dann geben, wenn „die Hotelreservierung ausschließlich über die laufend aktualisierte Übersicht der visitBerlin-Partnerhotels unter Verwendung des Buchungscodes „Stromausfall“ erfolgt ist“.
Bei der Erstattung von Hotelkosten handelt es sich um eine Billigkeitsleistung des Staates. Dabei müssen einerseits rechtsstaatliche Grundsätze eingehalten und andererseits Steuergelder sparsam verwendet werden.
Warum sollten Betroffene des Stromausfalls ursprünglich keine Erstattung der Hotelkosten erhalten, nur weil das genutzte Hotel kein visitBerlin-Partnerhotel war? Dies entspräche nicht dem Gleichheitsgrundsatz, nachdem gleiche Sachverhalte gleich zu behandeln sind."
364130,"Die gesetzliche Grundlage für die internetbasierte Fahrzeugzulassung in Deutschland ist die Fahrzeug-Zulassungsverordnung (FZV), insbesondere die §§ 26–29. Seit September 2023 ermöglicht diese Regelung die internetbasierte An-, Um- und Abmeldung von Fahrzeugen in Echtzeit. Die Identifikation erfolgt dabei unter anderem durch den Abruf von Sicherheitscodes auf der Zulassungsbescheinigung.

Nach meinem Kenntnisstand wird die internetbasierte Fahrzeugzulassung im Landkreis Börde bis heute nicht angeboten. Der Landkreis gehört damit aktuell zu den letzten 20 von insgesamt 411 Zulassungsbehörden in Deutschland, die dieses Verfahren – fast 2,5 Jahre nach Inkrafttreten der maßgeblichen Regelungen – noch nicht umgesetzt haben.

Vor diesem Hintergrund bitte ich um Beantwortung der folgenden Fragen:

    • Aus welchen Gründen wird die internetbasierte Fahrzeugzulassung im Landkreis Börde bislang nicht angeboten?

    • Welche konkreten organisatorischen, technischen oder rechtlichen Hindernisse stehen der Einführung entgegen?

    • Entstehen dem Landkreis Börde aus der bislang unterbliebenen Umsetzung Sanktionen oder sonstige rechtliche beziehungsweise finanzielle Nachteile?

    • Falls ja: Welche konkreten Sanktionen oder Konsequenzen sind das?

    • Die Gebühren für die internetbasierte Zulassung liegen lediglich bei einem Bruchteil der Kosten, die bei einer Anmeldung in der Zulassungsbehörde vor Ort anfallen. Da den Einwohnerinnen und Einwohnern des Landkreises Börde diese internetbasierte Möglichkeit bislang nicht zur Verfügung steht, sind sie gezwungen, die deutlich höheren Gebühren für die persönliche Anmeldung zu tragen.
Plant der Landkreis Börde, die Gebühren für Zulassungen vor Ort auf das Niveau der internetbasierten Verfahren zu senken oder die entstehenden Differenzbeträge auf Antrag zu erstatten?

Ich bitte um Übersendung entsprechender Informationen, Stellungnahmen oder interner Bewertungen, soweit diese vorliegen."
366388,"Sehr geehrte Damen und Herren,

es gibt einen Vertrag vermutlich aus 2019 zwischen SenStadt, dem Bezirk Mitte und der GSE gGmbH. Die GSE gGmbH ist ein Treuhänder Berlins. In diesem Vertrag geht es um den Sanierungsumfang (Hüllensanierung) zu dem sich die GSE gGmbH an dem Objekt Kulturfabrik Moabit Lehrter Str. 35 in 10557 Berlin verpflichtet hat. Bestandteil dieses Vertrags ist auch eine BPU. Die eingesetzten Mittel kommen über Stadtumbau West und aus dem Treuhandvermögen. Ich hätte gerne den Vertrag und/oder eine Auflistung der Baumaßnahmen zu denen sich die GSE vertraglich verpflichtet hat."
366386,"Die Prüfungsbögen mit den Fragen für den Zweiten Abschnitt der Ärztlichen Prüfung im Frühjahr 2025 einschließlich des Bildmaterials sowie Musterlösungen oder Korrekturhinweise.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/335897"
366387,"Anfrage nach dem Berliner Informationsfreiheitsgesetz, VIG

Guten Tag,

Ich bitte um Auskunft zu allen durch die Senatsverwaltung für Bildung, Jugend und Familie (SenBJF) genehmigten wissenschaftlichen Forschungsvorhaben an Berliner Schulen, bei denen eine randomisierte Zuweisung von Teilnehmenden zu Interventions- und Kontrollgruppen vorgesehen war (randomisierte Interventionsstudien, auch: RCTs, randomisierte kontrollierte Studien oder A/B-Studien). Ich bitte um Auskunft für die Zeiträume 2024 und 2025 (jeweils Kalenderjahr).

Konkret bitte ich für jede betreffende Studie um folgende Informationen:
1. Studienbezeichnung sowie Themenfeld oder Art der Intervention. Sofern öffentliche Dokumente zur Studie existieren (z. B. Registrierungen in Studienregistern, Projektseiten, Publikationen), bitte ich zusätzlich um Angabe eines entsprechenden Links.
2. Name der antragstellenden Organisation bzw. Institution. Sofern die Antragstellung durch eine Privatperson erfolgte und die Nennung des Namens aus datenschutzrechtlichen Gründen nicht möglich ist, genügt die Angabe der Initiatorenart (z. B. Hochschule, außeruniversitäre Forschungseinrichtung, gemeinnützige Organisation, Unternehmen, Privatperson).
3. Genehmigtes Startdatum der Studie sowie gemeldetes oder geplantes Abschlussdatum.
4. Verfahrensdauer: Datum des Eingangs des ersten Genehmigungsantrags sowie – daraus ableitbar – die Dauer zwischen Antragseingang und genehmigtem Studienstart.

Sofern einzelne Informationen aus datenschutzrechtlichen oder sonstigen gesetzlichen Gründen nicht vollständig mitgeteilt werden können, bitte ich um Auskunft in anonymisierter oder aggregierter Form, soweit dies möglich ist, sowie um eine Begründung für etwaige Ausnahmen gemäß § 6 IFG Berlin.

Dies ist ein Antrag auf Akteneinsicht bzw. Aktenauskunft nach § 3 Abs. 1 Berliner Informationsfreiheitsgesetz (IFG) bzw. nach § 2 Abs. 1 des Gesetzes zur Verbesserung der gesundheitsbezogenen Verbraucherinformation (VIG), soweit Verbraucherinformationen nach § 2 Abs. 1 VIG betroffen sind.

Ausschlussgründe liegen meines Erachtens nicht vor.

Ich möchte Sie darum bitten, mich vorab über den voraussichtlichen Verwaltungsaufwand sowie die voraussichtlichen Kosten für die Akteneinsicht bzw. Aktenauskunft zu informieren. Soweit Verbraucherinformationen betroffen sind, bitte ich Sie zu prüfen, ob Sie mir die erbetene Akteneinsicht bzw. Aktenauskunft nach § 7 Abs. 1 Satz 2 VIG auf elektronischem Wege kostenfrei gewähren können.

Ich verweise auf § 14 Abs. 1 Satz 1 IFG und bitte Sie, ohne Zeitverzug über den Antrag zu entscheiden. Soweit Verbraucherinformationen betroffen sind, verweise ich auf § 5 Abs. 2 VIG und bitte Sie, mir die erbetenen Informationen baldmöglichst, spätestens bis zum Ablauf eines Monats nach Antragszugang zugänglich zu machen. Sollten Sie den Antrag ablehnen, gilt dafür nach § 15 Abs. 5 IFG Berlin eine Frist von zwei Wochen.

Ich widerspreche ausdrücklich der Weitergabe meiner Daten an Dritte. 

Ich möchte Sie um eine Antwort in elektronischer Form (E-Mail) und um eine Empfangsbestätigung bitten. Vielen Dank für Ihre Mühe!

Mit freundlichen Grüßen"
365663,Die Evaluation des Versammlungsfreiheitsgesetzes (https://www.berlin.de/sen/inneres/sicherheit/innovation-wissenschaftsvernetzung-und-forschung/forschungsauftraege/evaluation-versfg/evaluation-versfg-1527130.php)
366306,"die am 12.10.2022 im Gemeinderat Königsfeld verabschiedete Änderung des Flächennutzungsplanes ""Falkenmoos"" erforderte damals eine Stellungnahme des Landwirtschaftsamtes. Bitte senden Sie mir Ihre Stellungsnahme von 2022 zu.
Herzlichen Dank für die Mühe."
366121,"1. Wann haben die beiden letzten lebensmittelrechtlichen Betriebsüberprüfungen im folgenden Betrieb stattgefunden:
compleat
Rheinstraße 16a
64283 Darmstadt

2. Kam es hierbei zu Beanstandungen? Falls ja, beantrage ich hiermit die Herausgabe des entsprechenden Kontrollberichts an mich."
